zero_crossing,centroid_mean,rolloff_mean,bandwidth_mean,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,chroma_stft_mean_0,chroma_stft_mean_1,chroma_stft_mean_2,chroma_stft_mean_3,chroma_stft_mean_4,chroma_stft_mean_5,chroma_stft_mean_6,chroma_stft_mean_7,chroma_stft_mean_8,chroma_stft_mean_9,chroma_stft_mean_10,chroma_stft_mean_11,chroma_stft_std_0,chroma_stft_std_1,chroma_stft_std_2,chroma_stft_std_3,chroma_stft_std_4,chroma_stft_std_5,chroma_stft_std_6,chroma_stft_std_7,chroma_stft_std_8,chroma_stft_std_9,chroma_stft_std_10,chroma_stft_std_11,rms_mean,melspectrogram_mean,melspectrogram_std,flatness_mean,poly_mean_0,poly_mean_1,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_std_26,mfcc_std_27,mfcc_std_28,mfcc_std_29,mfcc_std_30,mfcc_std_31,mfcc_std_32,mfcc_std_33,mfcc_std_34,mfcc_std_35,mfcc_std_36,mfcc_std_37,mfcc_std_38,mfcc_std_39,energy,emotion
0.0144081721230158,825.8130949891828,1431.376953125,1142.6650590383226,26.74978056169689,13.884031715318836,17.912067090834984,17.946391463745666,20.11699599140088,18.303179628639285,26.586983573174376,4.201578788035356,6.128287123188555,7.104511830479692,5.488804910811128,5.867746242968908,4.523650923849226,6.886571473397497,0.4797495007514953,0.5528073310852051,0.5598053932189941,0.5392634868621826,0.5328176617622375,0.5325264930725098,0.5450579524040222,0.5242997407913208,0.5584019422531128,0.5498784780502319,0.4438543319702148,0.4051367044448852,0.3467744290828705,0.3463899791240692,0.3583598434925079,0.3838554918766022,0.395402193069458,0.3993983864784241,0.4004712402820587,0.3792208433151245,0.3752285838127136,0.3754993081092834,0.3430468738079071,0.3209387063980102,0.1282280534505844,4.989521503448486,58.54133605957031,1.3415600733424071e-05,-0.0001134901247034,1.7063611434020705,-355.1383361816406,118.95333862304688,22.06925773620605,25.51376914978028,27.045473098754883,11.81825828552246,0.7237759828567505,-15.6344575881958,-7.740738868713379,5.602003574371338,-3.3266398906707764,-6.176830291748047,-0.4273088872432709,0.4762757420539856,0.8127807378768921,0.0195772442966699,1.584890365600586,5.456433296203613,2.0249202251434326,-2.011578321456909,3.1223976612091064,4.92852258682251,-2.018481731414795,-3.036508560180664,0.8604576587677002,1.395310401916504,2.3598554134368896,1.336085557937622,-1.0294731855392456,-0.1116313114762306,-1.8647416830062864,-3.4331092834472656,-0.4170297384262085,-0.1630370169878006,-0.9611413478851318,1.011257529258728,1.55620014667511,1.3981062173843384,2.5110695362091064,2.826594591140747,86.64531707763672,75.5116195678711,46.7119369506836,32.45021438598633,28.294347763061523,20.464746475219727,19.00290870666504,24.05230712890625,14.689502716064451,9.612658500671388,12.484170913696287,13.653099060058594,10.483291625976562,8.244705200195312,8.750420570373535,7.366343021392822,7.588896751403809,7.189830303192139,7.315333366394043,7.766942501068115,6.260154724121094,5.800527572631836,6.74762773513794,6.793874740600586,5.014294624328613,5.1614508628845215,5.08637285232544,5.122341632843018,5.339247226715088,5.028550624847412,5.455902099609375,5.651806831359863,4.554611206054688,4.952186584472656,5.581787586212158,6.236398696899414,6.165192604064941,7.141039848327637,6.894786834716797,6.360515594482422,4318.4736328125,angry
0.0126772280092592,758.8374738060282,1378.2700047348485,1153.4018051152,26.13439212587705,13.625617656603309,16.669149546870813,17.554492790868284,19.5057175278366,19.277102025615843,26.20633768565705,3.89849274148684,6.124007735670911,6.013457028049387,4.213953974480072,5.332345653926881,4.659420645783469,6.406273101253853,0.6283317804336548,0.710037112236023,0.6774773597717285,0.614182710647583,0.5552351474761963,0.5387566089630127,0.5201883316040039,0.5392083525657654,0.5827512145042419,0.5564215779304504,0.4638243019580841,0.5147919058799744,0.3011356592178345,0.2969136536121368,0.3327238261699676,0.3708546459674835,0.3945052325725555,0.408518373966217,0.4013149738311767,0.3736911416053772,0.3554682433605194,0.3269056677818298,0.3163846135139465,0.3139400780200958,0.1245661526918411,4.647166252136231,54.9367561340332,1.4198831195244566e-05,-0.0001323168431114,1.989417101970773,-328.38580322265625,128.7765350341797,15.799765586853027,6.266606330871582,20.19253158569336,13.374539375305176,1.0841549634933472,-12.19508934020996,-3.0991692543029785,10.63479995727539,-0.4186893403530121,-6.343231201171875,3.0863609313964844,3.015130043029785,-2.3108248710632324,-0.3698317408561706,3.859629392623901,3.483492136001587,-1.156762957572937,-2.157855033874512,1.3596744537353516,0.440282791852951,-2.5841257572174072,-0.7691560387611389,1.2823759317398071,1.904163718223572,3.426377058029175,2.3366403579711914,0.374490350484848,0.391796737909317,-0.988854169845581,-1.1630620956420898,1.3343844413757324,0.995166003704071,-0.4700580835342407,0.5867772102355957,1.56863534450531,1.7394554615020752,2.170948266983032,1.7795307636260986,105.23561096191406,84.35572814941406,30.616594314575195,31.827756881713867,23.47320556640625,19.63745307922364,15.995406150817873,21.2178955078125,11.750751495361328,10.088316917419434,12.44765567779541,13.631295204162598,10.014644622802734,7.227530479431152,9.014726638793944,6.989636421203613,5.923020839691162,6.483911514282227,7.271585941314697,6.794384479522705,6.070570945739746,5.66273832321167,6.892369270324707,5.7091803550720215,4.79167366027832,4.505576133728027,4.59738826751709,4.974720001220703,4.665173530578613,4.615737438201904,4.679498195648193,4.302661418914795,4.133053779602051,4.475728511810303,5.195431232452393,4.337678909301758,4.216427326202393,5.872682571411133,5.687774181365967,5.636308193206787,3841.282470703125,angry
0.0125370984636871,577.7264310006686,967.670871159218,1118.6554561727362,26.97495708646467,13.81562958237053,17.513896212025855,17.328350468015632,16.61280965212713,17.072780929249323,24.42359497957433,4.802822459411897,6.524752547864887,6.6339205911746975,5.953913651891462,4.450934806643258,5.085782936014053,7.296113065314487,0.4828360080718994,0.5278108716011047,0.6259428262710571,0.6603831052780151,0.6785804033279419,0.6832436919212341,0.676068127155304,0.6827179193496704,0.6381568312644958,0.6178053021430969,0.5508323907852173,0.4868356585502624,0.3808813989162445,0.40830859541893,0.4085235893726349,0.4120249152183532,0.3908290266990661,0.3876365125179291,0.3900210261344909,0.3975352048873901,0.3570795655250549,0.3583818972110748,0.3394107520580292,0.3320726454257965,0.1459040492773056,7.506210803985596,76.03784942626953,1.684097878751345e-05,-0.0001340544169965,2.017942159774357,-370.8043823242188,111.561279296875,15.38837432861328,19.28555488586425,23.0322208404541,9.888402938842772,0.2820115685462951,-10.33534812927246,0.8169753551483154,8.553163528442383,-3.634655714035034,-4.133059501647949,2.0789248943328857,1.5411622524261477,-0.430552065372467,-0.7380828261375427,3.277947902679444,3.0829832553863525,-0.718104362487793,2.575727701187134,4.081362724304199,-0.53537517786026,-1.5585711002349854,1.266024112701416,2.1450910568237305,0.938771426677704,1.4506601095199585,1.550504207611084,-1.193146824836731,-2.187119722366333,-1.7014600038528442,-1.4150609970092771,0.2117927968502044,0.3088731467723846,-0.2188411653041839,1.7951953411102295,2.9109854698181152,2.632319211959839,3.5760769844055176,4.682045936584473,122.43856048583984,83.84290313720703,36.28896331787109,26.50569725036621,20.502445220947266,18.09596061706543,14.805291175842283,23.339933395385746,10.449178695678713,9.488840103149414,14.089672088623049,13.364486694335938,10.281485557556152,7.07313871383667,9.723444938659668,9.068995475769045,6.34441614151001,4.197109222412109,7.056931972503662,5.3333611488342285,4.014768123626709,7.5555739402771,7.080775737762451,5.456428050994873,4.990637302398682,6.454024791717529,3.860364198684693,4.149547100067139,4.972648620605469,6.506751537322998,5.568608283996582,5.094873428344727,4.525063514709473,5.565195560455322,7.429745197296143,8.2367525100708,8.28054141998291,7.162238597869873,6.567989349365234,6.782839298248291,3652.576416015625,angry
0.0199530418882978,921.436450551026,1578.4296043882978,1315.663640376401,24.67252587547966,13.594600134437016,17.175454862370028,17.596036425787332,19.79016271920745,17.77723692652509,26.403840144214502,4.451333416057139,5.825200057674013,5.910639739766963,5.260752563388338,6.106476880867107,4.786787065645381,7.036718888049856,0.5044913291931152,0.511955738067627,0.5452671647071838,0.5758278965950012,0.6249563694000244,0.6294853091239929,0.5311428904533386,0.4844464063644409,0.5203222036361694,0.5029023289680481,0.4615100920200348,0.477997750043869,0.3557783961296081,0.357438325881958,0.3699048161506653,0.3590600788593292,0.3798768520355224,0.3861762583255768,0.3741474747657776,0.3727535009384155,0.3858760893344879,0.3679719269275665,0.3192401230335235,0.3285432755947113,0.1442757397890091,9.663850784301758,164.37586975097656,1.8036889741779305e-05,-0.0001286211749492,1.9341769228209216,-320.97930908203125,106.88972473144533,21.67596244812012,13.337493896484377,14.255563735961914,8.42358684539795,1.1508105993270874,-15.582656860351562,-10.23984432220459,4.18689489364624,-2.5811588764190674,-5.954723834991455,0.2510443925857544,0.324967473745346,-0.9217291474342346,-1.2998143434524536,1.0183507204055786,5.562506675720215,1.2284855842590332,-2.7503926753997803,3.6019320487976074,3.6169376373291016,-2.8297312259674072,-1.6108028888702393,0.1263599842786789,-0.2843525409698486,2.2881462574005127,0.536288857460022,-2.67562198638916,-1.185789704322815,-1.7419865131378174,-2.2677390575408936,0.5533357262611389,0.4493160545825958,-1.0280845165252686,-0.6935948729515076,-0.3233512341976166,0.8164456486701965,1.7080786228179932,1.5571026802062988,92.41706848144533,78.16971588134766,29.7661075592041,30.107086181640625,20.88032913208008,17.064218521118164,16.000112533569336,22.094223022460938,15.575392723083496,9.330546379089355,10.300272941589355,10.986701965332031,8.009851455688477,7.16973352432251,7.957163333892822,7.914831638336182,7.283100128173828,6.9386491775512695,6.872614860534668,8.302610397338867,4.795200824737549,5.189776420593262,7.590686798095703,5.713066577911377,5.284849643707275,5.71936559677124,5.103299617767334,4.678242206573486,5.709230899810791,5.491135597229004,5.423303604125977,6.1550397872924805,6.790647506713867,8.002486228942871,8.120229721069336,7.809845447540283,6.655298709869385,6.159610748291016,6.571325778961182,7.580460548400879,5962.2978515625,angry
0.022971841819498,1090.6229981142465,1850.026393581081,1424.1661095565478,24.10285337194867,13.863255587633883,18.005018901989864,18.0992889943072,20.82087018785925,19.468620583307683,26.10851558129188,3.5890664185331804,6.480516786287062,6.675875619417312,6.080917522297356,6.058287751559508,4.174156421809704,6.518768315182773,0.4903082251548767,0.475435346364975,0.5285857915878296,0.5496184825897217,0.5830516219139099,0.5876742005348206,0.5133855938911438,0.4592838287353515,0.5022666454315186,0.4951396286487579,0.4547732472419739,0.4605510532855987,0.3687130212783813,0.3662183582782745,0.3925780355930328,0.3836489617824554,0.3825078010559082,0.3907006680965423,0.4047715961933136,0.3849758505821228,0.3916042447090149,0.3559719026088714,0.3475987017154693,0.3454847931861877,0.1457456797361374,9.306891441345217,121.88900756835938,2.102159487549216e-05,-0.0001317635533701,1.983897471471644,-329.91748046875,105.76934814453124,13.415139198303224,14.107105255126951,20.732051849365234,11.325971603393556,0.8782758712768555,-15.767823219299316,-8.964829444885254,3.930927276611328,-6.133827209472656,-8.86144733428955,0.5322649478912354,0.755908191204071,-2.15800404548645,-0.700952410697937,3.672313690185547,5.7695183753967285,-0.600160539150238,-4.151895999908447,3.185023069381714,4.4178619384765625,-2.7050042152404785,-1.6789002418518066,1.9745726585388184,0.8167574405670166,1.2201271057128906,-0.2009367495775222,-2.258092403411865,-0.4366026222705841,-2.0402777194976807,-3.2805638313293457,0.6301286816596985,0.9164406657218932,-0.77686607837677,0.4687163233757019,1.5631810426712036,2.404223918914795,2.017510175704956,0.3110603094100952,96.89434051513672,85.02447509765625,33.48701858520508,32.00654602050781,21.848127365112305,20.175506591796875,17.8189697265625,24.52737808227539,12.759706497192385,8.87917423248291,12.287823677062988,13.03743839263916,9.06884765625,6.781084537506104,8.878120422363281,8.105177879333496,7.453127861022949,7.163969039916992,7.462753295898437,8.126115798950195,5.971405982971191,6.324377536773682,6.849308013916016,6.266039371490479,5.746418952941895,3.908378839492798,4.596781253814697,4.57000207901001,5.6273345947265625,5.313046455383301,5.787708759307861,5.712889194488525,4.274667263031006,6.262402057647705,8.789802551269531,9.841650009155272,9.448742866516112,7.449378490447998,6.489135265350342,7.307064056396484,6315.4375,angry
0.0137067522321428,876.272703370607,1555.8742357336955,1195.977997497749,27.08921322410237,13.499915139801477,16.66081431304247,16.61291522757652,17.851980380457977,18.175666561241894,26.967827524956007,4.172525585125376,5.655739295349616,5.782040383224582,5.1929651772655925,5.721657363669238,4.590695279376712,6.823364615010781,0.5472561120986938,0.5790503621101379,0.5759704113006592,0.5980013012886047,0.6189578175544739,0.6407710909843445,0.6435074806213379,0.5792747735977173,0.5022027492523193,0.4882247745990753,0.476190835237503,0.4609034359455108,0.357018381357193,0.3490292131900787,0.363498717546463,0.3751618564128876,0.3694435060024261,0.3615477979183197,0.36207976937294,0.3708113729953766,0.3671081364154815,0.3498584628105163,0.335747629404068,0.308646947145462,0.1292189359664917,5.593420505523682,64.8974380493164,1.009593324852176e-05,-0.0001193971730934,1.7970748082682264,-351.22442626953125,122.74745178222656,14.73899269104004,20.393712997436523,19.045286178588867,4.909059047698975,3.415827512741089,-12.723349571228027,-8.635574340820312,6.151043891906738,-3.303159713745117,-5.967854022979736,2.7896270751953125,2.2882344722747803,0.0255470518022775,-0.0968135073781013,1.2053635120391846,4.175040721893311,2.0308997631073,-0.6447340846061707,3.565016508102417,3.831778049468994,-1.0881173610687256,0.7143500447273254,1.870210647583008,-0.3370369970798492,2.584802865982056,1.666019082069397,-1.8004426956176758,0.5770386457443237,-0.7851051092147827,-2.611593723297119,1.0519484281539917,1.0428165197372437,-0.3166446983814239,0.689054012298584,0.5101537108421326,0.8786053657531738,1.4071544408798218,1.3240411281585691,99.8398895263672,79.4649658203125,42.098236083984375,35.91766357421875,25.508676528930664,21.540088653564453,16.471895217895508,21.89895248413086,14.79445743560791,10.818806648254396,10.86313819885254,12.263076782226562,8.408414840698242,8.588910102844238,9.967262268066406,7.519293785095215,8.60180950164795,7.512959003448486,7.094522476196289,7.643556118011475,5.255652904510498,6.551076889038086,6.972200870513916,6.637920379638672,6.198933124542236,6.013476848602295,5.651418685913086,5.709033012390137,6.256802082061768,4.937668800354004,4.755196571350098,5.452324390411377,4.204103946685791,5.139558792114258,6.675626277923584,6.517519474029541,6.173861026763916,6.372431755065918,7.254065990447998,7.715946674346924,4949.00146484375,angry
0.0115103886045258,686.3286350531268,1126.5949117726293,1260.376288545834,25.436845052350808,15.299937087655554,17.73099079591262,19.28488613946645,18.562728320139943,18.31556024597406,25.71635696674433,3.9864477316119,7.407356054426073,6.441120799457799,5.9777306937903525,5.47393296506414,5.782300953407197,6.563273775546991,0.4741617143154144,0.4745966792106628,0.5078445076942444,0.5776558518409729,0.6395410895347595,0.6769720911979675,0.6188429594039917,0.5784386396408081,0.5451156497001648,0.5045222640037537,0.442859411239624,0.4230871200561523,0.3802911937236786,0.3875893354415893,0.4100457429885864,0.4191016852855682,0.3863222599029541,0.3823370635509491,0.4037542045116424,0.4336379170417785,0.4213049709796905,0.4041378796100616,0.3745033144950866,0.3390589654445648,0.1862575560808181,12.242735862731934,110.86438751220705,1.9916589735657908e-05,-0.0001775651387508,2.671702114208181,-340.1947631835937,123.7427215576172,9.296123504638672,10.441452980041504,16.865934371948242,2.9714677333831787,-3.01991605758667,-11.193401336669922,-2.327134847640991,5.898297309875488,-7.282093048095703,-5.824801445007324,6.582748889923096,1.4585905075073242,-5.73492956161499,-0.7738952040672302,3.7564523220062256,0.5191106200218201,-0.8534795641899109,2.9429993629455566,2.328875064849853,-0.9089614748954772,0.4020178616046905,1.8924918174743648,0.3423427045345306,-0.1354386508464813,1.5747637748718262,0.6101865172386169,-2.0919106006622314,-1.6714327335357666,-0.7682411670684814,-0.423468679189682,1.2863171100616455,0.3089340925216675,-1.9309492111206048,-0.3670773804187774,1.4043989181518557,1.950854778289795,2.801508665084839,2.6941628456115723,126.6217803955078,91.54774475097656,30.14438819885254,30.60305595397949,22.25694465637207,16.737707138061523,16.126855850219727,23.14566421508789,12.693707466125488,10.645830154418944,13.796778678894045,12.90028953552246,12.224287033081056,7.669091701507568,12.07247257232666,10.757851600646973,6.819167613983154,7.792163372039795,8.974141120910645,6.495509624481201,6.580495357513428,8.884589195251465,6.2547383308410645,5.1395344734191895,5.503228187561035,5.931980609893799,4.1645188331604,4.322358131408691,5.274616718292236,5.574297428131104,5.947535037994385,6.921336650848389,6.505930423736572,6.232065200805664,8.056295394897461,7.510715007781982,6.540515422821045,7.26809549331665,8.471174240112305,8.985620498657227,7554.291015625,angry
0.0295735677083333,1127.3135117943111,1786.75341796875,1456.919067414167,23.47472637839057,13.62218733511415,18.09341101230812,19.552269866172114,17.49990006847001,17.4388911327163,27.06513069156228,4.086097303549511,6.130457491385178,7.035999290303438,7.09483616198288,5.089289423760107,4.3076107700454935,7.92171208253437,0.4315960109233856,0.456229567527771,0.4572740197181701,0.4878968298435211,0.5170736312866211,0.5812378525733948,0.6242024898529053,0.5911253094673157,0.5952913761138916,0.5996900200843811,0.4883566200733185,0.4061855673789978,0.3652633130550384,0.3856095373630523,0.386738508939743,0.3991279304027557,0.396577388048172,0.4151232242584228,0.4065663814544678,0.3705766499042511,0.3637104332447052,0.3795992136001587,0.3668386042118072,0.3485294580459595,0.1631834357976913,13.65710163116455,217.6623077392578,2.174529981857632e-05,-0.0001290404606154,1.9504290707538965,-332.19842529296875,95.56873321533205,12.502236366271973,24.06930923461914,14.681370735168455,-1.1016690731048584,-0.0124507648870348,-13.748187065124512,-9.194082260131836,3.4771053791046143,-3.519870519638061,-4.664793491363525,-0.7102718353271484,-2.32633376121521,-3.1682803630828857,-2.801457405090332,1.9422318935394287,6.045902252197266,1.916609525680542,0.1712686121463775,3.688523769378662,1.381575584411621,-3.2000555992126465,-1.6868733167648315,-0.620808482170105,-1.3554905652999878,1.135399580001831,0.5481624603271484,-1.6718281507492063,-0.2176742553710937,-0.9343158006668092,-2.281881093978882,-0.8766475319862366,-0.7926624417304993,-0.5265807509422302,1.2306363582611084,3.325986385345459,6.28482723236084,7.385290622711182,6.470789909362793,95.30541229248048,74.7495346069336,42.89054870605469,27.397384643554688,19.525415420532227,17.861705780029297,20.77849006652832,20.239486694335938,13.011232376098633,11.03564453125,9.362004280090332,11.105046272277832,9.141768455505373,7.086007118225098,8.521011352539062,6.7170891761779785,5.768953800201416,6.251245975494385,7.05886697769165,6.920088768005371,5.896153926849365,6.333871364593506,7.286965847015381,6.50642728805542,6.414761066436768,5.632252216339111,5.138288021087647,5.085486888885498,5.815904140472412,7.342669486999512,8.472159385681152,7.811556816101074,7.323588848114014,7.423498630523682,7.99696159362793,8.059561729431152,10.516343116760254,11.90619659423828,11.560802459716797,10.932672500610352,10683.6611328125,angry
0.0165283906700288,897.6655046088481,1520.1076188760808,1341.7934884039732,23.55384537130509,12.675709421182797,17.4721081539324,17.766578098933824,18.98542467978532,18.402743325157008,25.440549754943785,3.465292394576564,6.012300325870261,6.362325166041162,5.970172934295177,6.110611648364677,4.426632098879519,6.360452881383658,0.5190252065658569,0.5426556468009949,0.5621544122695923,0.585425078868866,0.5521805882453918,0.5374809503555298,0.5356236696243286,0.5067437291145325,0.4721540212631225,0.491561084985733,0.4922082126140594,0.4674656987190246,0.3503414094448089,0.3378075361251831,0.3424806892871856,0.3540320098400116,0.3665047585964203,0.3858874440193176,0.3958365023136139,0.3870110511779785,0.3829731941223144,0.3715197741985321,0.3305731117725372,0.3061043322086334,0.1018771380186081,4.253264904022217,42.78053283691406,1.4667318282590712e-05,-0.0001010137549334,1.518413001490291,-372.666748046875,127.79358673095705,27.04784393310547,24.70488166809082,24.91942024230957,13.44529151916504,5.220174789428711,-15.187298774719238,-10.573209762573242,5.62169075012207,-2.937985181808472,-5.306724548339844,3.2932467460632324,0.2352195978164672,-4.0623297691345215,-1.790780782699585,2.694816827774048,4.6477227210998535,-1.1113699674606323,-4.6434526443481445,0.8757339119911194,1.846292853355408,-2.583489894866944,-1.393661618232727,0.0075145796872675,-0.1958294957876205,2.174110174179077,0.3425708413124084,-1.663813829421997,0.7695556282997131,-1.729103446006775,-3.5603182315826416,0.3032477796077728,-0.2326453030109405,-2.2589476108551025,-1.2380590438842771,-1.2231816053390503,-0.3159227073192596,0.7383885383605957,-0.268775999546051,100.60762786865234,78.37679290771484,34.15412902832031,31.66245651245117,22.99764060974121,23.993282318115234,16.89531707763672,22.28994941711425,15.035746574401855,11.318597793579102,11.140799522399902,11.297296524047852,9.128535270690918,7.755114555358887,9.81037712097168,8.753923416137695,7.158215522766113,7.495010852813721,7.731059074401855,7.522885799407959,6.927990436553955,7.453556537628174,7.190460681915283,5.995579242706299,6.121462821960449,5.115621566772461,5.21864128112793,4.364851951599121,5.076408863067627,4.229573249816895,4.947564601898193,5.876368522644043,4.416578769683838,5.273927688598633,5.301466464996338,4.621153831481934,4.982488632202148,5.221498012542725,4.432940006256104,4.593986988067627,3894.7724609375,angry
0.0228594340365239,970.397708922978,1603.1117167821158,1277.2080031379962,23.41386282533461,14.902844832212878,18.65835427894681,19.04315953061784,20.39789454065368,18.143168148524097,26.619014340712265,3.222123982154696,6.290742229005502,6.338532746151121,6.612741615358858,5.617101673174052,4.455226187062737,6.577167235608959,0.4240859448909759,0.4493003785610199,0.4941113889217376,0.4962806701660156,0.5051302909851074,0.557948648929596,0.5463237762451172,0.4824148416519165,0.4652432203292846,0.4463599026203155,0.4023923277854919,0.403406947851181,0.3479569554328918,0.3497997522354126,0.3735126554965973,0.3821460604667663,0.3887905180454254,0.3936513066291809,0.3747494518756866,0.3647749125957489,0.3691768050193786,0.3668002188205719,0.3378032445907593,0.3285360336303711,0.156739056110382,9.24582290649414,85.40611267089844,1.328053531324258e-05,-0.0001413706361786,2.1262430220206374,-342.74591064453125,136.1328887939453,17.31242561340332,20.98552131652832,20.24205017089844,3.545490503311157,-1.637022852897644,-19.15839195251465,-11.672310829162598,5.646513938903809,-6.614016056060791,-8.715025901794434,2.305802822113037,-0.3425490260124206,-2.799170017242432,-1.5285099744796753,0.558927059173584,5.406891822814941,0.760001003742218,-4.763556957244873,1.904069304466248,3.010363340377808,-4.242256164550781,-3.602076292037964,-0.6469056010246277,-1.166608452796936,0.9494536519050598,-0.0295181851834058,-3.6352362632751465,-2.034356117248535,-1.6977407932281494,-3.5433125495910645,-1.5984309911727903,-0.9174104332923888,-2.2022593021392822,-1.8950226306915283,-1.3166632652282717,0.2676484584808349,1.294703722000122,1.1322743892669678,102.49866485595705,78.45962524414062,46.2060432434082,29.43012428283692,24.89721870422364,24.002893447875977,19.969287872314453,22.682710647583008,13.950559616088867,11.125866889953612,13.20443630218506,14.460344314575195,9.229829788208008,9.142536163330078,9.662403106689451,8.688453674316406,9.163326263427734,6.680044174194336,7.878617763519287,7.93260383605957,6.044080257415772,6.5037102699279785,7.98198652267456,6.3214430809021,5.426608085632324,5.8303327560424805,5.593472480773926,4.604902744293213,5.239983558654785,4.843713283538818,5.301493167877197,5.213834762573242,5.659402847290039,5.926623344421387,6.050445079803467,6.231217384338379,6.509511470794678,7.475425243377685,7.789792060852051,8.376925468444824,9587.4716796875,angry
